Entity,Code,Year,Low-carbon energy
Middle East (EI),,2017,0.46671295
Middle East (EI),,2018,0.41437334
Middle East (EI),,2019,0.7149986
Middle East (EI),,2020,0.71813697
Middle East (EI),,2021,0.8070856
Middle East (EI),,2022,1.206852
Middle East (EI),,2023,1.7093253
Middle East (EI),,2024,1.9209119
Middle East (EI),,2025,1.9748417
Morocco,MAR,1965,7.883211
Morocco,MAR,1966,4.9431357
Morocco,MAR,1967,4.0848823
Morocco,MAR,1968,4.3393
Morocco,MAR,1969,5.1952286
Morocco,MAR,1970,4.852028
Morocco,MAR,1971,5.1867676
Morocco,MAR,1972,5.0241365
Morocco,MAR,1973,3.2726157
Morocco,MAR,1974,3.44462
Morocco,MAR,1975,2.5322878
Morocco,MAR,1976,2.2844746
Morocco,MAR,1977,2.8133175
Morocco,MAR,1978,2.7459877
Morocco,MAR,1979,2.7509763
Morocco,MAR,1980,2.6206234
Morocco,MAR,1981,1.798185
Morocco,MAR,1982,0.95924735
Morocco,MAR,1983,0.78300726
Morocco,MAR,1984,0.58571553
Morocco,MAR,1985,0.75522506
Morocco,MAR,1986,0.97017354
Morocco,MAR,1987,1.2141184
Morocco,MAR,1988,1.3062574
Morocco,MAR,1989,1.4723319
Morocco,MAR,1990,1.5180126
Morocco,MAR,1991,1.5060586
Morocco,MAR,1992,1.0490488
Morocco,MAR,1993,0.4717838
Morocco,MAR,1994,0.8170367
Morocco,MAR,1995,0.6034204
Morocco,MAR,1996,1.8947804
Morocco,MAR,1997,1.9416953
Morocco,MAR,1998,1.6047446
Morocco,MAR,1999,0.70586723
Morocco,MAR,2000,0.67452747
Morocco,MAR,2001,0.85560465
Morocco,MAR,2002,0.8087183
Morocco,MAR,2003,1.2916632
Morocco,MAR,2004,1.2330381
Morocco,MAR,2005,0.73583966
Morocco,MAR,2006,0.717357
Morocco,MAR,2007,0.73322254
Morocco,MAR,2008,0.68233526
Morocco,MAR,2009,1.7359391
Morocco,MAR,2010,2.1993928
Morocco,MAR,2011,1.3488293
Morocco,MAR,2012,1.1546539
Morocco,MAR,2013,1.9316444
Morocco,MAR,2014,1.6883128
Morocco,MAR,2015,2.0666602
Morocco,MAR,2016,2.161022
Morocco,MAR,2017,2.049932
Morocco,MAR,2018,2.805343
Morocco,MAR,2019,2.999375
Morocco,MAR,2020,3.020663
Morocco,MAR,2021,3.0212324
Morocco,MAR,2022,2.8024957
Morocco,MAR,2023,3.4308176
Morocco,MAR,2024,4.3010077
Morocco,MAR,2025,4.1735153
Netherlands,NLD,1965,0
Netherlands,NLD,1966,0
Netherlands,NLD,1967,0
Netherlands,NLD,1968,0.016180178
Netherlands,NLD,1969,0.16321273
Netherlands,NLD,1970,0.16899595
Netherlands,NLD,1971,0.17637035
Netherlands,NLD,1972,0.12223182
Netherlands,NLD,1973,0.39046332
Netherlands,NLD,1974,1.2160711
Netherlands,NLD,1975,1.5229568
Netherlands,NLD,1976,1.6008129
Netherlands,NLD,1977,1.5727257
Netherlands,NLD,1978,1.7752064
Netherlands,NLD,1979,1.4982517
Netherlands,NLD,1980,1.8136564
Netherlands,NLD,1981,1.7366135
Netherlands,NLD,1982,1.6483755
Netherlands,NLD,1983,1.5058457
Netherlands,NLD,1984,1.4155155
Netherlands,NLD,1985,1.5973471
Netherlands,NLD,1986,1.6724036
Netherlands,NLD,1987,1.4632682
Netherlands,NLD,1988,1.5464499
Netherlands,NLD,1989,1.683529
Netherlands,NLD,1990,1.3749105
Netherlands,NLD,1991,1.2980955
Netherlands,NLD,1992,1.4595321
Netherlands,NLD,1993,1.5228028
Netherlands,NLD,1994,1.5533676
Netherlands,NLD,1995,1.5620049
Netherlands,NLD,1996,1.6173768
Netherlands,NLD,1997,1.1856511
Netherlands,NLD,1998,1.6415288
Netherlands,NLD,1999,1.720695
Netherlands,NLD,2000,1.8128701
Netherlands,NLD,2001,1.8623525
Netherlands,NLD,2002,1.9934038
Netherlands,NLD,2003,1.9188088
Netherlands,NLD,2004,2.077581
Netherlands,NLD,2005,2.6539116
Netherlands,NLD,2006,2.609615
Netherlands,NLD,2007,2.829109
Netherlands,NLD,2008,3.1665695
Netherlands,NLD,2009,3.6649537
Netherlands,NLD,2010,3.4566193
Netherlands,NLD,2011,3.8863828
Netherlands,NLD,2012,3.9487455
Netherlands,NLD,2013,3.4937232
Netherlands,NLD,2014,3.8408008
Netherlands,NLD,2015,3.9285724
Netherlands,NLD,2016,3.8620343
Netherlands,NLD,2017,3.9686892
Netherlands,NLD,2018,4.508049
Netherlands,NLD,2019,5.482975
Netherlands,NLD,2020,7.6063933
Netherlands,NLD,2021,8.626195
Netherlands,NLD,2022,10.408163
Netherlands,NLD,2023,11.128028
Netherlands,NLD,2024,11.527858
Netherlands,NLD,2025,11.995075
New Zealand,NZL,1965,31.220848
New Zealand,NZL,1966,30.826872
New Zealand,NZL,1967,29.109243
New Zealand,NZL,1968,31.01634
New Zealand,NZL,1969,30.44417
New Zealand,NZL,1970,28.181787
New Zealand,NZL,1971,29.416588
New Zealand,NZL,1972,28.586683
New Zealand,NZL,1973,26.898554
New Zealand,NZL,1974,29.93959
New Zealand,NZL,1975,31.661413
New Zealand,NZL,1976,28.318605
New Zealand,NZL,1977,26.043482
New Zealand,NZL,1978,27.8052
New Zealand,NZL,1979,30.377949
New Zealand,NZL,1980,32.383427
New Zealand,NZL,1981,32.326717
New Zealand,NZL,1982,29.193087
New Zealand,NZL,1983,29.892712
New Zealand,NZL,1984,29.46903
New Zealand,NZL,1985,27.482235
New Zealand,NZL,1986,28.194567
New Zealand,NZL,1987,27.598845
New Zealand,NZL,1988,27.485733
New Zealand,NZL,1989,29.009104
New Zealand,NZL,1990,29.904116
New Zealand,NZL,1991,29.834133
New Zealand,NZL,1992,27.869894
New Zealand,NZL,1993,29.766094
New Zealand,NZL,1994,29.35407
New Zealand,NZL,1995,29.310614
New Zealand,NZL,1996,27.526527
New Zealand,NZL,1997,25.546741
New Zealand,NZL,1998,28.379288
New Zealand,NZL,1999,27.251646
New Zealand,NZL,2000,27.757612
New Zealand,NZL,2001,25.404463
New Zealand,NZL,2002,26.391712
New Zealand,NZL,2003,26.037792
New Zealand,NZL,2004,28.217928
New Zealand,NZL,2005,27.732166
New Zealand,NZL,2006,28.522861
New Zealand,NZL,2007,29.549055
New Zealand,NZL,2008,30.886194
New Zealand,NZL,2009,34.89582
New Zealand,NZL,2010,37.73931
New Zealand,NZL,2011,39.043476
New Zealand,NZL,2012,37.889145
New Zealand,NZL,2013,38.714928
New Zealand,NZL,2014,39.542263
New Zealand,NZL,2015,41.035614
New Zealand,NZL,2016,41.79745
New Zealand,NZL,2017,40.57719
New Zealand,NZL,2018,41.212738
New Zealand,NZL,2019,40.32589
New Zealand,NZL,2020,43.3974
New Zealand,NZL,2021,44.514027
New Zealand,NZL,2022,46.71862
New Zealand,NZL,2023,45.071293
New Zealand,NZL,2024,47.556335
New Zealand,NZL,2025,50.463364
North America,OWID_NAM,1965,2.2103515
North America,OWID_NAM,1966,2.2210894
North America,OWID_NAM,1967,2.3708336
North America,OWID_NAM,1968,2.3580644
North America,OWID_NAM,1969,2.4884303
North America,OWID_NAM,1970,2.5572467
North America,OWID_NAM,1971,2.9188955
North America,OWID_NAM,1972,3.1721983
North America,OWID_NAM,1973,3.6042588
North America,OWID_NAM,1974,4.3156714
North America,OWID_NAM,1975,5.1912303
North America,OWID_NAM,1976,5.2196574
North America,OWID_NAM,1977,5.725144
North America,OWID_NAM,1978,6.3153644
North America,OWID_NAM,1979,6.042836
North America,OWID_NAM,1980,6.2165604
North America,OWID_NAM,1981,6.705501
North America,OWID_NAM,1982,7.291251
North America,OWID_NAM,1983,7.772964
North America,OWID_NAM,1984,7.9343596
North America,OWID_NAM,1985,8.684189
North America,OWID_NAM,1986,9.203544
North America,OWID_NAM,1987,9.314617
North America,OWID_NAM,1988,9.718165
North America,OWID_NAM,1989,9.618484
North America,OWID_NAM,1990,10.270662
North America,OWID_NAM,1991,10.864156
North America,OWID_NAM,1992,10.597954
North America,OWID_NAM,1993,10.598345
North America,OWID_NAM,1994,10.751344
North America,OWID_NAM,1995,11.121394
North America,OWID_NAM,1996,10.935708
North America,OWID_NAM,1997,10.283645
North America,OWID_NAM,1998,10.364696
North America,OWID_NAM,1999,10.83954
North America,OWID_NAM,2000,10.664363
North America,OWID_NAM,2001,10.734045
North America,OWID_NAM,2002,10.915308
North America,OWID_NAM,2003,10.735756
North America,OWID_NAM,2004,10.933059
North America,OWID_NAM,2005,11.013713
North America,OWID_NAM,2006,11.349599
North America,OWID_NAM,2007,11.331799
North America,OWID_NAM,2008,11.960123
North America,OWID_NAM,2009,12.594141
North America,OWID_NAM,2010,12.394901
North America,OWID_NAM,2011,12.803812
North America,OWID_NAM,2012,12.837768
North America,OWID_NAM,2013,13.050185
North America,OWID_NAM,2014,13.129639
North America,OWID_NAM,2015,13.283158
North America,OWID_NAM,2016,13.749782
North America,OWID_NAM,2017,14.0386505
North America,OWID_NAM,2018,13.732839
North America,OWID_NAM,2019,13.972227
North America,OWID_NAM,2020,15.118045
North America,OWID_NAM,2021,14.581166
North America,OWID_NAM,2022,14.638844
North America,OWID_NAM,2023,14.884009
North America,OWID_NAM,2024,15.195093
North America,OWID_NAM,2025,15.159271
North America (EI),,1965,2.4527116
North America (EI),,1966,2.4630742
North America (EI),,1967,2.6133668
North America (EI),,1968,2.61517
North America (EI),,1969,2.7520106
North America (EI),,1970,2.8114786
North America (EI),,1971,3.1790864
North America (EI),,1972,3.4883766
North America (EI),,1973,3.961114
North America (EI),,1974,4.728824
North America (EI),,1975,5.654285
North America (EI),,1976,5.7209735
North America (EI),,1977,6.239104
North America (EI),,1978,6.8274207
North America (EI),,1979,6.5974064
North America (EI),,1980,6.828552
North America (EI),,1981,7.387546
North America (EI),,1982,7.981911
North America (EI),,1983,8.559126
North America (EI),,1984,8.820591
North America (EI),,1985,9.626685
North America (EI),,1986,10.28274
North America (EI),,1987,10.470446
North America (EI),,1988,10.819998
North America (EI),,1989,10.911794
North America (EI),,1990,11.719595
North America (EI),,1991,12.3915825
North America (EI),,1992,12.181216
North America (EI),,1993,12.209423
North America (EI),,1994,12.30324
North America (EI),,1995,12.591764
North America (EI),,1996,12.406414
North America (EI),,1997,11.759011
North America (EI),,1998,11.851403
North America (EI),,1999,12.311017
North America (EI),,2000,12.148637
North America (EI),,2001,12.262301
North America (EI),,2002,12.495682
North America (EI),,2003,12.3282995
North America (EI),,2004,12.528544
North America (EI),,2005,12.630574
North America (EI),,2006,12.985413
North America (EI),,2007,12.967682
North America (EI),,2008,13.618267
North America (EI),,2009,14.341914
North America (EI),,2010,14.142622
North America (EI),,2011,14.575036
North America (EI),,2012,14.6405735
North America (EI),,2013,14.860823
North America (EI),,2014,14.958407
North America (EI),,2015,15.14453
North America (EI),,2016,15.623658
North America (EI),,2017,15.884914
North America (EI),,2018,15.477443
North America (EI),,2019,15.703454
North America (EI),,2020,16.924353
North America (EI),,2021,16.27875
North America (EI),,2022,16.288439
North America (EI),,2023,16.528276
North America (EI),,2024,16.779716
North America (EI),,2025,16.70133
North Macedonia,MKD,1990,1.7108797
North Macedonia,MKD,1991,3.051688
North Macedonia,MKD,1992,2.9673777
North Macedonia,MKD,1993,1.7841321
North Macedonia,MKD,1994,2.566308
North Macedonia,MKD,1995,2.9575107
North Macedonia,MKD,1996,2.6884375
North Macedonia,MKD,1997,3.1855779
North Macedonia,MKD,1998,3.4051707
North Macedonia,MKD,1999,4.6633105
North Macedonia,MKD,2000,4.09692
North Macedonia,MKD,2001,2.2508667
North Macedonia,MKD,2002,2.813192
North Macedonia,MKD,2003,4.679066
North Macedonia,MKD,2004,5.147895
North Macedonia,MKD,2005,5.0060644
North Macedonia,MKD,2006,5.4745984
North Macedonia,MKD,2007,3.2546875
North Macedonia,MKD,2008,2.823038
North Macedonia,MKD,2009,4.476259
North Macedonia,MKD,2010,8.235085
North Macedonia,MKD,2011,4.597349
North Macedonia,MKD,2012,3.5430012
North Macedonia,MKD,2013,5.8583026
North Macedonia,MKD,2014,5.0292196
North Macedonia,MKD,2015,7.9528055
North Macedonia,MKD,2016,7.878949
North Macedonia,MKD,2017,5.125416
North Macedonia,MKD,2018,7.6134944
North Macedonia,MKD,2019,5.0336056
North Macedonia,MKD,2020,6.2716546
North Macedonia,MKD,2021,6.7064805
North Macedonia,MKD,2022,6.064671
North Macedonia,MKD,2023,8.076271
North Macedonia,MKD,2024,9.734736
North Macedonia,MKD,2025,12.980875
Norway,NOR,1965,41.680313
Norway,NOR,1966,38.99452
Norway,NOR,1967,40.265892
Norway,NOR,1968,40.8596
Norway,NOR,1969,37.42594
Norway,NOR,1970,35.083626
Norway,NOR,1971,37.513233
Norway,NOR,1972,37.849403
Norway,NOR,1973,39.187393
Norway,NOR,1974,42.166885
Norway,NOR,1975,41.78535
Norway,NOR,1976,41.074986
Norway,NOR,1977,37.821526
Norway,NOR,1978,37.729107
Norway,NOR,1979,39.486607
Norway,NOR,1980,38.840626
Norway,NOR,1981,42.487667
Norway,NOR,1982,43.13155
Norway,NOR,1983,46.367863
Norway,NOR,1984,45.458622
Norway,NOR,1985,43.558514
Norway,NOR,1986,40.697475
Norway,NOR,1987,42.308937
Norway,NOR,1988,44.093956
Norway,NOR,1989,45.841038
Norway,NOR,1990,46.446365
Norway,NOR,1991,45.19982
Norway,NOR,1992,46.20322
Norway,NOR,1993,45.99971
Norway,NOR,1994,43.0613
Norway,NOR,1995,44.745396
Norway,NOR,1996,38.918568
Norway,NOR,1997,39.531414
Norway,NOR,1998,40.368263
Norway,NOR,1999,41.85152
Norway,NOR,2000,46.33593
Norway,NOR,2001,41.590706
Norway,NOR,2002,43.669643
Norway,NOR,2003,37.600758
Norway,NOR,2004,38.469795
Norway,NOR,2005,44.25054
Norway,NOR,2006,41.030487
Norway,NOR,2007,43.51013
Norway,NOR,2008,45.54104
Norway,NOR,2009,43.63661
Norway,NOR,2010,40.844116
Norway,NOR,2011,41.578094
Norway,NOR,2012,45.704464
Norway,NOR,2013,43.71449
Norway,NOR,2014,45.32914
Norway,NOR,2015,45.961926
Norway,NOR,2016,47.355762
Norway,NOR,2017,46.43194
Norway,NOR,2018,46.440357
Norway,NOR,2019,44.689735
Norway,NOR,2020,49.704548
Norway,NOR,2021,50.517017
Norway,NOR,2022,48.476463
Norway,NOR,2023,50.3907
Norway,NOR,2024,52.66382
Norway,NOR,2025,53.089813
OECD (EI),,1965,2.9860184
OECD (EI),,1966,3.0811336
OECD (EI),,1967,3.0888727
OECD (EI),,1968,3.0768178
OECD (EI),,1969,3.0675032
OECD (EI),,1970,3.0983684
OECD (EI),,1971,3.3479505
OECD (EI),,1972,3.578374
OECD (EI),,1973,3.7252777
OECD (EI),,1974,4.410121
OECD (EI),,1975,5.169102
OECD (EI),,1976,5.176757
OECD (EI),,1977,5.706733
OECD (EI),,1978,6.238076
OECD (EI),,1979,6.3085494
OECD (EI),,1980,6.793055
OECD (EI),,1981,7.730422
OECD (EI),,1982,8.454883
OECD (EI),,1983,9.270311
OECD (EI),,1984,10.09244
OECD (EI),,1985,11.184032
OECD (EI),,1986,11.814757
OECD (EI),,1987,12.1438675
OECD (EI),,1988,12.480509
OECD (EI),,1989,12.660849
OECD (EI),,1990,13.1534815
OECD (EI),,1991,13.624681
OECD (EI),,1992,13.633448
OECD (EI),,1993,14.027753
OECD (EI),,1994,13.980047
OECD (EI),,1995,14.273065
OECD (EI),,1996,14.180672
OECD (EI),,1997,14.042462
OECD (EI),,1998,14.218196
OECD (EI),,1999,14.454451
OECD (EI),,2000,14.380255
OECD (EI),,2001,14.582746
OECD (EI),,2002,14.694529
OECD (EI),,2003,14.22632
OECD (EI),,2004,14.647162
OECD (EI),,2005,14.746
OECD (EI),,2006,15.017897
OECD (EI),,2007,14.788891
OECD (EI),,2008,15.232841
OECD (EI),,2009,16.048634
OECD (EI),,2010,16.047535
OECD (EI),,2011,15.914185
OECD (EI),,2012,15.450477
OECD (EI),,2013,15.696091
OECD (EI),,2014,16.099583
OECD (EI),,2015,16.319582
OECD (EI),,2016,16.505335
OECD (EI),,2017,16.57802
OECD (EI),,2018,16.691887
OECD (EI),,2019,17.242785
OECD (EI),,2020,18.416578
OECD (EI),,2021,18.060074
OECD (EI),,2022,17.79859
OECD (EI),,2023,18.67582
OECD (EI),,2024,19.252954
OECD (EI),,2025,19.334984
Oceania,OWID_OCE,1965,6.602912
Oceania,OWID_OCE,1966,6.3821287
Oceania,OWID_OCE,1967,5.795673
Oceania,OWID_OCE,1968,5.9258313
Oceania,OWID_OCE,1969,5.8654714
Oceania,OWID_OCE,1970,5.6790266
Oceania,OWID_OCE,1971,5.8781176
Oceania,OWID_OCE,1972,5.741422
Oceania,OWID_OCE,1973,5.4624305
Oceania,OWID_OCE,1974,5.9040236
Oceania,OWID_OCE,1975,6.174582
Oceania,OWID_OCE,1976,5.629975
Oceania,OWID_OCE,1977,5.0945897
Oceania,OWID_OCE,1978,5.2298913
Oceania,OWID_OCE,1979,5.2020736
Oceania,OWID_OCE,1980,5.2869816
Oceania,OWID_OCE,1981,5.2393274
Oceania,OWID_OCE,1982,5.0260835
Oceania,OWID_OCE,1983,5.1251655
Oceania,OWID_OCE,1984,5.244106
Oceania,OWID_OCE,1985,4.997053
Oceania,OWID_OCE,1986,5.195882
Oceania,OWID_OCE,1987,4.9988947
Oceania,OWID_OCE,1988,5.0254235
Oceania,OWID_OCE,1989,5.184097
Oceania,OWID_OCE,1990,5.424523
Oceania,OWID_OCE,1991,5.6206975
Oceania,OWID_OCE,1992,5.360068
Oceania,OWID_OCE,1993,5.5904593
Oceania,OWID_OCE,1994,5.4383388
Oceania,OWID_OCE,1995,5.3717356
Oceania,OWID_OCE,1996,5.1514463
Oceania,OWID_OCE,1997,4.885934
Oceania,OWID_OCE,1998,5.137218
Oceania,OWID_OCE,1999,4.9916363
Oceania,OWID_OCE,2000,5.1165996
Oceania,OWID_OCE,2001,4.772242
Oceania,OWID_OCE,2002,4.9599667
Oceania,OWID_OCE,2003,4.8887777
Oceania,OWID_OCE,2004,5.2224736
Oceania,OWID_OCE,2005,5.4358263
Oceania,OWID_OCE,2006,5.443768
Oceania,OWID_OCE,2007,5.457585
Oceania,OWID_OCE,2008,5.5340495
Oceania,OWID_OCE,2009,6.1242166
Oceania,OWID_OCE,2010,6.85865
Oceania,OWID_OCE,2011,7.4733233
Oceania,OWID_OCE,2012,7.574188
Oceania,OWID_OCE,2013,8.052163
Oceania,OWID_OCE,2014,8.188555
Oceania,OWID_OCE,2015,8.509112
Oceania,OWID_OCE,2016,8.9939575
Oceania,OWID_OCE,2017,8.782129
Oceania,OWID_OCE,2018,9.362842
Oceania,OWID_OCE,2019,9.409585
Oceania,OWID_OCE,2020,10.560348
Oceania,OWID_OCE,2021,11.525348
Oceania,OWID_OCE,2022,11.920218
Oceania,OWID_OCE,2023,12.36455
Oceania,OWID_OCE,2024,12.912254
Oceania,OWID_OCE,2025,14.076145
Oman,OMN,1965,0
Oman,OMN,1966,0
Oman,OMN,1967,0
Oman,OMN,1968,0
Oman,OMN,1969,0
Oman,OMN,1970,0
Oman,OMN,1971,0
Oman,OMN,1972,0
Oman,OMN,1973,0
Oman,OMN,1974,0
Oman,OMN,1975,0
Oman,OMN,1976,0
Oman,OMN,1977,0
Oman,OMN,1978,0
Oman,OMN,1979,0
Oman,OMN,1980,0
Oman,OMN,1981,0
Oman,OMN,1982,0
Oman,OMN,1983,0
Oman,OMN,1984,0
Oman,OMN,1985,0
Oman,OMN,1986,0
Oman,OMN,1987,0
Oman,OMN,1988,0
Oman,OMN,1989,0
Oman,OMN,1990,0
Oman,OMN,1991,0
Oman,OMN,1992,0
Oman,OMN,1993,0
Oman,OMN,1994,0
Oman,OMN,1995,0
Oman,OMN,1996,0
Oman,OMN,1997,0
Oman,OMN,1998,0
Oman,OMN,1999,0
Oman,OMN,2000,0
Oman,OMN,2001,0
Oman,OMN,2002,0
Oman,OMN,2003,0
Oman,OMN,2004,0
Oman,OMN,2005,0
Oman,OMN,2006,0
Oman,OMN,2007,0
Oman,OMN,2008,0
Oman,OMN,2009,0
Oman,OMN,2010,0
Oman,OMN,2011,0
Oman,OMN,2012,0
Oman,OMN,2013,0.00037781257
Oman,OMN,2014,0.0003797872
Oman,OMN,2015,0.0010965621
Oman,OMN,2016,0.0012360855
Oman,OMN,2017,0.004429806
Oman,OMN,2018,0.0041574202
Oman,OMN,2019,0.006755944
Oman,OMN,2020,0.044274833
Oman,OMN,2021,0.20281059
Oman,OMN,2022,0.4645438
Oman,OMN,2023,0.51688576
Oman,OMN,2024,0.5373742
Oman,OMN,2025,1.0544049
Pakistan,PAK,1965,2.818623
Pakistan,PAK,1966,2.7965078
Pakistan,PAK,1967,3.0049207
Pakistan,PAK,1968,3.192539
Pakistan,PAK,1969,3.3627906
Pakistan,PAK,1970,3.0043006
Pakistan,PAK,1971,4.398935
Pakistan,PAK,1972,5.664738
Pakistan,PAK,1973,6.1588144
Pakistan,PAK,1974,6.145742
Pakistan,PAK,1975,6.7913804
Pakistan,PAK,1976,6.872353
Pakistan,PAK,1977,6.8121085
Pakistan,PAK,1978,7.4082174
Pakistan,PAK,1979,7.0239763
Pakistan,PAK,1980,6.6451015
Pakistan,PAK,1981,6.6035028
Pakistan,PAK,1982,6.780836
Pakistan,PAK,1983,7.491979
Pakistan,PAK,1984,7.395387
Pakistan,PAK,1985,7.368304
Pakistan,PAK,1986,7.4578333
Pakistan,PAK,1987,7.6067696
Pakistan,PAK,1988,7.336242
Pakistan,PAK,1989,6.897635
Pakistan,PAK,1990,6.7455916
Pakistan,PAK,1991,6.7899942
Pakistan,PAK,1992,7.179848
Pakistan,PAK,1993,6.946853
Pakistan,PAK,1994,6.709914
Pakistan,PAK,1995,6.6418886
Pakistan,PAK,1996,6.63003
Pakistan,PAK,1997,5.1212254
Pakistan,PAK,1998,6.2200313
Pakistan,PAK,1999,5.037813
Pakistan,PAK,2000,5.169352
Pakistan,PAK,2001,5.925105
Pakistan,PAK,2002,6.118206
Pakistan,PAK,2003,6.6019416
Pakistan,PAK,2004,6.45497
Pakistan,PAK,2005,6.5641103
Pakistan,PAK,2006,6.0725236
Pakistan,PAK,2007,5.865039
Pakistan,PAK,2008,4.872448
Pakistan,PAK,2009,5.2488585
Pakistan,PAK,2010,5.3805137
Pakistan,PAK,2011,6.0720825
Pakistan,PAK,2012,6.2165475
Pakistan,PAK,2013,6.1883965
Pakistan,PAK,2014,6.4311905
Pakistan,PAK,2015,6.0778904
Pakistan,PAK,2016,6.386462
Pakistan,PAK,2017,6.7356324
Pakistan,PAK,2018,7.015513
Pakistan,PAK,2019,7.828608
Pakistan,PAK,2020,8.653065
Pakistan,PAK,2021,9.549174
Pakistan,PAK,2022,12.601368
Pakistan,PAK,2023,14.543557
Pakistan,PAK,2024,15.635273
Pakistan,PAK,2025,17.560677
Peru,PER,1965,5.263731
Peru,PER,1966,4.5883737
Peru,PER,1967,5.0958376
Peru,PER,1968,5.3987656
Peru,PER,1969,5.88417
Peru,PER,1970,5.4050884
Peru,PER,1971,7.3803835
Peru,PER,1972,8.649084
Peru,PER,1973,8.083283
Peru,PER,1974,7.681855
Peru,PER,1975,7.564741
Peru,PER,1976,7.765184
Peru,PER,1977,7.9996
Peru,PER,1978,8.15025
Peru,PER,1979,8.304615
Peru,PER,1980,7.8046556
Peru,PER,1981,8.510933
Peru,PER,1982,9.16208
Peru,PER,1983,10.293207
Peru,PER,1984,10.469226
Peru,PER,1985,11.752278
Peru,PER,1986,11.596813
Peru,PER,1987,11.366871
Peru,PER,1988,11.196513
Peru,PER,1989,12.528887
Peru,PER,1990,12.578279
Peru,PER,1991,14.222033
Peru,PER,1992,11.961346
Peru,PER,1993,13.500139
Peru,PER,1994,13.396131
Peru,PER,1995,12.37996
Peru,PER,1996,12.339762
Peru,PER,1997,12.565728
Peru,PER,1998,12.670191
Peru,PER,1999,13.10725
Peru,PER,2000,14.398623
Peru,PER,2001,16.182096
Peru,PER,2002,16.338663
Peru,PER,2003,17.171951
Peru,PER,2004,14.55559
Peru,PER,2005,14.681118
Peru,PER,2006,16.664259
Peru,PER,2007,15.05288
Peru,PER,2008,13.461485
Peru,PER,2009,14.230829
Peru,PER,2010,12.84844
Peru,PER,2011,12.360758
Peru,PER,2012,12.796428
Peru,PER,2013,13.193142
Peru,PER,2014,13.262065
Peru,PER,2015,13.196659
Peru,PER,2016,12.07223
Peru,PER,2017,14.390241
Peru,PER,2018,14.865878
Peru,PER,2019,14.754583
Peru,PER,2020,16.743597
Peru,PER,2021,15.268901
Peru,PER,2022,13.93047
Peru,PER,2023,13.755999
Peru,PER,2024,14.344398
Peru,PER,2025,15.181015
Philippines,PHL,1965,2.6064603
Philippines,PHL,1966,2.3048215
Philippines,PHL,1967,2.345022
Philippines,PHL,1968,2.0406137
Philippines,PHL,1969,1.9970376
Philippines,PHL,1970,2.2711883
Philippines,PHL,1971,1.940244
Philippines,PHL,1972,2.0955513
Philippines,PHL,1973,2.0212777
Philippines,PHL,1974,1.8656836
Philippines,PHL,1975,1.900592
Philippines,PHL,1976,2.2677684
Philippines,PHL,1977,1.5854163
Philippines,PHL,1978,2.041894
Philippines,PHL,1979,6.1700125
Philippines,PHL,1980,15.356295
Philippines,PHL,1981,24.372282
Philippines,PHL,1982,24.42732
Philippines,PHL,1983,27.032045
Philippines,PHL,1984,32.725273
Philippines,PHL,1985,36.316628
Philippines,PHL,1986,34.647408
Philippines,PHL,1987,30.16926
Philippines,PHL,1988,29.925903
Philippines,PHL,1989,29.403475
Philippines,PHL,1990,28.885199
Philippines,PHL,1991,29.105305
Philippines,PHL,1992,26.685167
Philippines,PHL,1993,24.882584
Philippines,PHL,1994,26.553497
Philippines,PHL,1995,23.287516
Philippines,PHL,1996,23.338964
Philippines,PHL,1997,22.922022
Philippines,PHL,1998,26.611904
Philippines,PHL,1999,31.110107
Philippines,PHL,2000,33.018692
Philippines,PHL,2001,30.801985
Philippines,PHL,2002,30.19315
Philippines,PHL,2003,28.84414
Philippines,PHL,2004,29.514105
Philippines,PHL,2005,28.6147
Philippines,PHL,2006,31.593712
Philippines,PHL,2007,29.650993
Philippines,PHL,2008,30.452007
Philippines,PHL,2009,29.506641
Philippines,PHL,2010,27.400578
Philippines,PHL,2011,27.74075
Philippines,PHL,2012,27.973688
Philippines,PHL,2013,25.216394
Philippines,PHL,2014,25.183386
Philippines,PHL,2015,24.687923
Philippines,PHL,2016,23.327606
Philippines,PHL,2017,20.946497
Philippines,PHL,2018,20.714666
Philippines,PHL,2019,20.203947
Philippines,PHL,2020,21.957716
Philippines,PHL,2021,20.408895
Philippines,PHL,2022,20.275932
Philippines,PHL,2023,19.143948
Philippines,PHL,2024,18.545906
Philippines,PHL,2025,19.130802
Poland,POL,1965,0.1258935
Poland,POL,1966,0.12808812
Poland,POL,1967,0.1342081
Poland,POL,1968,0.13122532
Poland,POL,1969,0.11392005
Poland,POL,1970,0.19805944
Poland,POL,1971,0.18454292
Poland,POL,1972,0.19251
Poland,POL,1973,0.19518399
Poland,POL,1974,0.2514602
Poland,POL,1975,0.21616392
Poland,POL,1976,0.17153491
Poland,POL,1977,0.20650522
Poland,POL,1978,0.1955779
Poland,POL,1979,0.17788398
Poland,POL,1980,0.2079497
Poland,POL,1981,0.21961378
Poland,POL,1982,0.17212845
Poland,POL,1983,0.20144577
Poland,POL,1984,0.1714377
Poland,POL,1985,0.20885472
Poland,POL,1986,0.17705896
Poland,POL,1987,0.14458072
Poland,POL,1988,0.13639715
Poland,POL,1989,0.13101313
Poland,POL,1990,0.1337131
Poland,POL,1991,0.14409725
Poland,POL,1992,0.16218485
Poland,POL,1993,0.14719018
